17.65
18.18
0.0
50.0
33.33
31.25
8.45
26.32
13.64
25.0
6.03
1.19
10.34
5.56
13.04
33.33
23.03
18.46
37.5
4.44
12.73
8.89
33.33
14.29
17.33
23.77
5.19
5.77
5.36
9.09
15.38
7.69
16.24
11.43
36.36
5.56
16.33
3.85
9.52
8.57
18.15
50.0
25.0
7.69
16.67
3.76
13.33
25.0
14.29
9.68
13.87
10.26
13.56
11.86
10.53
9.09
13.46
66.67
22.86
50.0
9.45
20.0
15.38
9.68
8.43
5.56
19.31
0.0
9.09
33.33
9.79
5.0
3.85
22.22
13.73
2.44
9.96
5.56
19.15
3.17
18.18
25.0
18.75
0.0
9.84
7.69
1.92
40.0
8.28
11.11
12.0
4.55
12.71
14.33
17.33
27.27
9.84
0.0
16.67
0.0
5.0
35.29
9.73
7.14
0.0
1.34
0.0
33.33
28.57
9.26
16.67
0.0
12.43
2.41
4.55
50.0
15.0
25.0
12.82
10.0
28.0
6.7
8.63
0.0
20.0
8.75
1.85
0.0
11.54
3.81
6.32
40.0
18.5
27.27
11.63
100.0
3.45
6.06
9.09
10.0
13.64
8.47
9.43
25.42
1.75
12.27
28.14
1.27
3.09
7.14
20.72
11.81
0.0
8.64
9.6
5.83
23.93
8.43
7.63
9.09
6.06
33.33
24.11
10.45
12.5
14.29
0.0
3.25
8.16
10.15
0.0
28.57
0.0
8.28
9.62
11.11
11.9
23.27
11.26
7.5
5.0
16.0
12.92
4.79
12.24
6.15
29.03
6.25
33.33
2.5
11.11
50.0
18.18
9.21
18.35
5.91
6.19
2.14
10.34
10.53
17.07
11.76
7.73
4.76
10.0
7.04
2.33
6.9
7.69
25.93
10.34
2.12
9.25
4.55
3.33
8.77
2.7
100.0
20.0
13.04
2.62
5.77
9.41
50.0
28.57
5.17
11.09
6.35
6.67
4.1
10.0
6.9
7.94
11.18
10.34
7.14
1.12
9.93
0.0
3.45
3.87
6.9
27.03
22.58
0.0
3.65
2.0
0.0
5.88
5.08
0.0
20.0
9.3
5.26
6.67
12.5
4.55
15.96
11.67
10.0
10.38
0.0
4.17
7.01
5.61
0.0
50.0
14.96
0.0
30.77
6.02
1.41
0.0
22.77
7.32
5.93
7.69
33.33
13.04
16.28
6.35
9.34
6.77
3.26
0.0
8.2
3.57
29.13
8.16
7.8
8.7
10.71
0.0
21.05
5.06
5.23
2.2
100.0
3.57
0.0
2.7
3.57
13.04
19.05
0.0
2.78
6.33
10.54
6.77
16.98
7.14
15.0
0.0
11.28
9.88
1.05
3.76
12.84
6.98
33.33
20.63
5.51
18.52
11.07
8.27
4.0
50.0
1.45
50.0
1.49
16.67
5.8
3.23
19.05
7.32
9.23
16.44
0.0
16.67
0.0
20.88
9.09
5.52
6.31
12.5
6.9
2.2
0.0
8.33
7.14
2.9
8.33
0.0
2.08
20.0
9.52
16.67
14.93
3.57
14.29
16.58
26.58
17.89
12.12
17.36
7.62
7.08
8.0
0.0
8.33
19.3
22.22
12.82
6.25
4.82
3.57
5.69
5.78
3.08
14.29
11.11
22.73
21.43
11.89
0.0
7.63
9.38
28.33
3.17
14.52
8.47
10.87
40.0
20.2
0.0
5.0
5.56
2.13
2.78
4.59
9.36
8.6
0.65
0.0
33.33
0.0
15.59
25.0
10.53
16.0
4.44
3.42
1.16
6.94
18.37
4.04
0.0
50.0
3.12
18.75
2.17
0.0
0.0
41.67
5.45
8.82
0.0
10.59
16.28
6.73
14.49
1.39
9.21
0.0
0.0
4.71
8.1
1.94
18.18
15.62
10.53
5.56
22.98
5.19
10.0
3.09
11.11
10.0
1.57
16.67
4.55
3.27
2.04
15.8
9.09
0.0
3.85
50.0
4.76
12.12
3.85
8.43
0.0
4.44
7.14
14.29
2.4
8.4
50.0
